,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
787,0.4770442008972168,0.00970077352991627,0.11292271614074707,0.0016994453734137773,balanced,gini,7,auto,100,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,1003
788,0.4728048801422119,0.010396678421455254,0.11227874755859375,0.0013179290337341381,balanced,gini,7,auto,100,-1,99,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 99}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,1003
789,0.4776616096496582,0.012317303266531715,0.11639328002929687,0.004366268237998768,balanced,gini,7,auto,100,-1,1008,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 1008}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12889927167788923,0.399411098727694,0.39580511026815124,1114
790,0.7453141689300538,0.00555677766001254,0.19793624877929689,0.002771203352453358,balanced,gini,7,auto,200,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,793
791,0.7283921718597413,0.036525011552199,0.19829492568969725,0.004549481219729858,balanced,gini,7,auto,200,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,793
792,0.7380324363708496,0.009234287442255495,0.19768548011779785,0.0007871220313316939,balanced,gini,7,auto,200,-1,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.9936791480590862,0.10958433527997252,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39971341450432735,0.39559383770805884,652
793,0.7439362049102783,0.012265727927633637,0.20243215560913086,0.003218248324482967,balanced,gini,7,auto,200,-1,99,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 99}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.1289679813109798,0.3994248406543121,0.39579571923202034,1003
794,0.7480687141418457,0.017075107081919238,0.19786181449890136,0.0026134311099526904,balanced,gini,7,auto,200,-1,1008,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 1008}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12889927167788923,0.399411098727694,0.39580511026815124,1114
795,0.9940957069396973,0.02008715715144949,0.2888308525085449,0.00413790439635117,balanced,gini,7,auto,300,-1,0,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,793
796,0.9924172401428223,0.00962121328724635,0.28626723289489747,0.004213968694114123,balanced,gini,7,auto,300,-1,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.9936791480590862,0.10910340089316387,0.7515630367571281,0.01381063625120242,0.12992991617424762,0.39961722762696567,0.3956644217775669,793
